t,thro,m0,m1,m2,m3,pitch_out,roll_out,prate,rrate,alt_up
1.0855507850646973,0.1850000023841858,0.36821985244750977,0.004999999888241291,0.3693651258945465,0.004999999888241291,-0.00187876692507416,0.00042964305612258613,-0.10139244049787521,0.7519632577896118,4.391790390014648
1.1056320667266846,0.1850000023841858,0.3672977089881897,0.005925491452217102,0.36677685379981995,0.004999999888241291,-0.0013493587030097842,-0.00431738281622529,-0.21681442856788635,1.1281929016113281,4.442030906677246
1.1257100105285645,0.1860000044107437,0.36713486909866333,0.010658040642738342,0.3662071228027344,0.004999999888241291,-0.0019263181602582335,-0.003535329829901457,0.0,1.0401540994644165,4.491196155548096
1.1457891464233398,0.18700000643730164,0.3677549958229065,0.010093718767166138,0.3701513409614563,0.004999999888241291,-0.002490718849003315,-0.002383030019700527,0.11767736077308655,0.9116160869598389,4.586334228515625
1.1658728122711182,0.18799999356269836,0.3705981969833374,0.008278712630271912,0.37312304973602295,0.004999999888241291,-0.003922848030924797,-0.002387354848906398,0.30391398072242737,0.9746074080467224,4.632326126098633
1.1859509944915771,0.1889999955892563,0.3737092614173889,0.01085507869720459,0.37143564224243164,0.004999999888241291,-0.002389940433204174,-0.004205696284770966,0.17034977674484253,1.0565874576568604,4.677282333374023
1.2060863971710205,0.1899999976158142,0.3758673071861267,0.009185656905174255,0.3749470114707947,0.004999999888241291,-0.0039885807782411575,-0.0010752532398328185,0.4673495590686798,0.6481242775917053,4.72121524810791
1.2262201309204102,0.19099999964237213,0.3755536675453186,0.011220350861549377,0.37722596526145935,0.004999999888241291,-0.004054434131830931,-0.0019713444635272026,0.48851659893989563,0.7518104910850525,4.806066513061523
1.246335506439209,0.19200000166893005,0.3792267441749573,0.010416433215141296,0.3783568739891052,0.004999999888241291,-0.004212996456772089,-0.0013738854322582483,0.5737375617027283,0.5612574815750122,4.847013473510742
1.2664363384246826,0.19300000369548798,0.37862879037857056,0.008928999304771423,0.38444221019744873,0.004999999888241291,-0.003842405043542385,-0.001948341610841453,0.6010765433311462,0.4231679439544678,4.886993408203125
1.286536455154419,0.19300000369548798,0.3813073933124542,0.013015210628509521,0.37767738103866577,0.004999999888241291,-0.002804222982376814,-0.0019823797047138214,0.3638952672481537,0.6112127304077148,4.926026821136475
1.3066399097442627,0.19499999284744263,0.3875724673271179,0.004999999888241291,0.39220130443573,0.004999999888241291,-0.0032108041923493147,-0.0038909066934138536,0.5050330758094788,0.5223942995071411,5.0013017654418945
1.3267791271209717,0.19599999487400055,0.3878805637359619,0.006195053458213806,0.3899243474006653,0.004999999888241291,-0.003978633787482977,-0.0018784257117658854,0.5932177901268005,0.38218361139297485,5.037581920623779
1.3468925952911377,0.19599999487400055,0.38901597261428833,0.005808249115943909,0.38917577266693115,0.004999999888241291,-0.002292468212544918,-0.0062611298635602,0.4899672567844391,0.5296356678009033,5.072978496551514
1.366952657699585,0.19699999690055847,0.38893526792526245,0.008127763867378235,0.3909369707107544,0.004999999888241291,-0.00249424297362566,-0.0026690822560340166,0.4932990074157715,0.3114170730113983,5.107501029968262
1.3870470523834229,0.1979999989271164,0.39225608110427856,0.004999999888241291,0.39615875482559204,0.004999999888241291,-0.0018869767664000392,-0.0017861961387097836,0.47337570786476135,0.16167554259300232,5.173971652984619
1.4071450233459473,0.19900000095367432,0.39502042531967163,0.005930677056312561,0.3950488865375519,0.004999999888241291,-0.002607047325000167,0.0017419579671695828,0.524698793888092,0.0,5.205958843231201
1.4272432327270508,0.19900000095367432,0.39712464809417725,0.004999999888241291,0.39662012457847595,0.004999999888241291,-0.0021812734194099903,-0.0002117053372785449,0.38623759150505066,0.24642367660999298,5.237133979797363
1.4473490715026855,0.20000000298023224,0.3978026509284973,0.007633507251739502,0.39456385374069214,0.004999999888241291,-0.0022254183422774076,-0.0010156079661101103,0.4406070113182068,0.22621718049049377,5.267506122589111
1.4674649238586426,0.20100000500679016,0.39931073784828186,0.004999999888241291,0.4014824628829956,0.004999999888241291,-0.0006776388036087155,-0.0003937095170840621,0.18807931244373322,0.2834966778755188,5.3258867263793945
1.4875612258911133,0.20200000703334808,0.4010472893714905,0.005646273493766785,0.40130648016929626,0.004999999888241291,-0.002234372077509761,-0.00023542792769148946,0.3870512843132019,0.25993651151657104,5.3539228439331055
1.507643222808838,0.20200000703334808,0.40477025508880615,0.004999999888241291,0.4003904461860657,0.004999999888241291,-0.0029112808406352997,-0.0028001328464597464,0.30122697353363037,0.5612485408782959,5.381209373474121
1.527730941772461,0.2029999941587448,0.401913046836853,0.004999999888241291,0.4054994583129883,0.004999999888241291,-0.0023652405943721533,-0.0035283761098980904,0.26150187849998474,0.6272159814834595,5.4077558517456055
1.5478310585021973,0.20399999618530273,0.40405964851379395,0.005844473838806152,0.40609586238861084,0.004999999888241291,-0.0029980172403156757,-0.0018348402809351683,0.21697726845741272,0.7379583120346069,5.45866584777832
1.5679333209991455,0.20399999618530273,0.40611690282821655,0.005654007196426392,0.4042291045188904,0.004999999888241291,-0.0017075107898563147,-0.0008008669828996062,0.0,0.8671309351921082,5.483049392700195
1.5880179405212402,0.20499999821186066,0.4068121314048767,0.007335290312767029,0.4058525562286377,0.004999999888241291,-0.003780418075621128,-0.001200946280732751,0.16721166670322418,0.9848456382751465,5.506723880767822
