freq,t,u,omega_radps
2.0,3.8727803230285645,1.0,6.592935824301094e-05
2.0,3.880885601043701,1.0,6.592935824301094e-05
2.0,3.8889942169189453,1.0,6.543072959175333e-05
2.0,3.897106885910034,1.0,6.543072959175333e-05
2.0,3.9051992893218994,1.0,6.493522960226983e-05
2.0,3.9133059978485107,1.0,6.493522960226983e-05
2.0,3.9214184284210205,1.0,6.444287282647565e-05
2.0,3.9295687675476074,1.0,6.444287282647565e-05
2.0,3.937680959701538,1.0,6.395361560862511e-05
2.0,3.945782423019409,1.0,6.395361560862511e-05
2.0,3.953881025314331,1.0,6.34675016044639e-05
2.0,3.9620120525360107,1.0,6.34675016044639e-05
2.0,3.970996141433716,0.9873528480529785,6.298452353803441e-05
2.0,3.9792356491088867,0.9873528480529785,6.298452353803441e-05
2.0,3.987384080886841,0.7916300892829895,6.250464502954856e-05
2.0,3.995511531829834,0.7916300892829895,6.250464502954856e-05
2.0,4.00364089012146,0.7916300892829895,6.202795339049771e-05
2.0,4.011756896972656,0.7893208861351013,6.202795339049771e-05
2.0,4.019877910614014,0.7893208861351013,6.155437586130574e-05
2.0,4.0279929637908936,0.7598443031311035,6.155437586130574e-05
2.0,4.03608512878418,0.7598443031311035,6.108392699388787e-05
2.0,4.0441975593566895,0.7598443031311035,6.108392699388787e-05
2.0,4.052315711975098,0.7355897426605225,6.0616661357926205e-05
2.0,4.06043553352356,0.7355897426605225,6.0616661357926205e-05
2.0,4.068528175354004,0.7312176823616028,6.0152502555865794e-05
2.0,4.076618671417236,0.7312176823616028,6.0152502555865794e-05
2.0,4.08473014831543,0.7312176823616028,5.969148696749471e-05
2.0,4.092853307723999,0.6444703936576843,5.969148696749471e-05
2.0,4.100969314575195,0.6444703936576843,5.923360004089773e-05
2.0,4.109071969985962,0.5417277216911316,5.923360004089773e-05
2.0,4.117199420928955,0.5417277216911316,5.877883086213842e-05
2.0,4.125327110290527,0.5417277216911316,5.877883086213842e-05
2.0,4.133447885513306,0.39419400691986084,5.8327186707174405e-05
2.0,4.1415629386901855,0.39419400691986084,5.8327186707174405e-05
2.0,4.149713039398193,0.2986227571964264,5.787867121398449e-05
2.0,4.1578452587127686,0.2986227571964264,5.743325891671702e-05
2.0,4.165956497192383,0.2986227571964264,5.743325891671702e-05
2.0,4.174087285995483,0.28998199105262756,5.743325891671702e-05
2.0,4.182208776473999,0.28998199105262756,5.69909461773932e-05
2.0,4.190310001373291,0.3370673954486847,5.69909461773932e-05
2.0,4.198437690734863,0.3370673954486847,5.655175118590705e-05
2.0,4.20661997795105,0.3370673954486847,5.611564120044932e-05
2.0,4.214745998382568,0.47199803590774536,5.611564120044932e-05
2.0,4.222850561141968,0.47199803590774536,5.568261258304119e-05
2.0,4.230976581573486,0.6630834937095642,5.568261258304119e-05
2.0,4.239168643951416,0.6630834937095642,5.5252672609640285e-05
2.0,4.247362852096558,0.6590972542762756,5.5252672609640285e-05
2.0,4.255480527877808,0.6590972542762756,5.4825792176416144e-05
2.0,4.263583421707153,0.6590972542762756,5.4825792176416144e-05
2.0,4.2716827392578125,0.6821966767311096,5.4401985835283995e-05
2.0,4.279797792434692,0.6821966767311096,5.4401985835283995e-05
2.0,4.287930965423584,0.6776236891746521,5.3981220844434574e-05
2.0,4.296064376831055,0.6776236891746521,5.3981220844434574e-05
2.0,4.304209232330322,0.6776236891746521,5.356350084184669e-05
2.0,4.312321662902832,0.6805698275566101,5.356350084184669e-05
2.0,4.3204121589660645,0.6805698275566101,5.314881127560511e-05
2.0,4.328502893447876,0.7401313185691833,5.314881127560511e-05
2.0,4.336612224578857,0.7401313185691833,5.273714486975223e-05
2.0,4.3447184562683105,0.7401313185691833,5.273714486975223e-05
2.0,4.352809190750122,0.8193106651306152,5.232848707237281e-05
2.0,4.3609161376953125,0.8193106651306152,5.232848707237281e-05
2.0,4.3690314292907715,0.9655562043190002,5.192283060750924e-05
2.0,4.377132892608643,0.9655562043190002,5.192283060750924e-05
2.0,4.385203123092651,0.9655562043190002,5.15201645612251e-05
2.0,4.393301248550415,1.0,5.15201645612251e-05
2.0,4.401445150375366,1.0,5.112048165756278e-05
2.0,4.409656763076782,1.0,5.112048165756278e-05
2.0,4.417766571044922,1.0,5.072375643067062e-05
2.0,4.42592191696167,1.0,5.072375643067062e-05
2.0,4.434024333953857,1.0,5.0329977966612205e-05
2.0,4.442128658294678,1.0,5.0329977966612205e-05
2.0,4.4502599239349365,0.9656646251678467,4.993915354134515e-05
2.0,4.458364725112915,0.9656646251678467,4.993915354134515e-05
2.0,4.466462135314941,0.9656646251678467,4.955125041306019e-05
2.0,4.4745495319366455,0.8052049279212952,4.955125041306019e-05
2.0,4.482652187347412,0.8052049279212952,4.91662576678209e-05
2.0,4.490779399871826,0.712313175201416,4.91662576678209e-05
2.0,4.4988768100738525,0.712313175201416,4.878416075371206e-05
2.0,4.506970405578613,0.712313175201416,4.878416075371206e-05
2.0,4.515079021453857,0.6303001642227173,4.840495967073366e-05
2.0,4.5232086181640625,0.6303001642227173,4.840495967073366e-05
2.0,4.5313379764556885,0.6143921613693237,4.8028632591012865e-05
2.0,4.539517641067505,0.6143921613693237,4.8028632591012865e-05
2.0,4.547626733779907,0.6058545708656311,4.765516132465564e-05
2.0,4.555725574493408,0.6058545708656311,4.765516132465564e-05
2.0,4.563833951950073,0.6058545708656311,4.728452768176794e-05
2.0,4.571957111358643,0.5821780562400818,4.728452768176794e-05
2.0,4.580083131790161,0.5821780562400818,4.6916731662349775e-05
2.0,4.58820366859436,0.47807344794273376,4.6916731662349775e-05
2.0,4.596304178237915,0.47807344794273376,4.655174780054949e-05
2.0,4.604429244995117,0.47807344794273376,4.655174780054949e-05
2.0,4.6126275062561035,0.38101017475128174,4.618956882040948e-05
2.0,4.620784044265747,0.38101017475128174,4.618956882040948e-05
2.0,4.628883361816406,0.38101017475128174,4.5830176532035694e-05
2.0,4.636979818344116,0.22973422706127167,4.5830176532035694e-05
2.0,4.645052909851074,0.22973422706127167,4.5473556383512914e-05
2.0,4.653165102005005,0.16244195401668549,4.5473556383512914e-05
2.0,4.661295413970947,0.16244195401668549,4.51196901849471e-05
2.0,4.669389963150024,0.16244195401668549,4.51196901849471e-05
2.0,4.677499294281006,0.2184741199016571,4.476856338442303e-05
2.0,4.685614824295044,0.2184741199016571,4.476856338442303e-05
2.0,4.693760633468628,0.35222384333610535,4.442016143002547e-05
2.0,4.701879978179932,0.35222384333610535,4.442016143002547e-05
2.0,4.709981441497803,0.35222384333610535,4.407446613186039e-05
2.0,4.718097686767578,0.35794201493263245,4.407446613186039e-05
2.0,4.7262609004974365,0.35794201493263245,4.3731473851948977e-05
2.0,4.734371900558472,0.44681599736213684,4.3731473851948977e-05
2.0,4.742464303970337,0.44681599736213684,4.339115912443958e-05
2.0,4.750554323196411,0.44681599736213684,4.339115912443958e-05
2.0,4.758641958236694,0.5330804586410522,4.3053500121459365e-05
2.0,4.7667460441589355,0.5330804586410522,4.3053500121459365e-05
2.0,4.7748589515686035,0.5429282188415527,4.27184859290719e-05
2.0,4.7829670906066895,0.5429282188415527,4.27184859290719e-05
2.0,4.79107141494751,0.5429282188415527,4.238611290929839e-05
2.0,4.799204349517822,0.5478116273880005,4.238611290929839e-05
2.0,4.80731201171875,0.5478116273880005,4.205634104437195e-05
2.0,4.815416574478149,0.5567433834075928,4.205634104437195e-05
2.0,4.823519945144653,0.5567433834075928,4.172917761025019e-05
2.0,4.8316264152526855,0.6248641610145569,4.172917761025019e-05
2.0,4.8397440910339355,0.6248641610145569,4.1404586227145046e-05
2.0,4.8478922843933105,0.6248641610145569,4.1404586227145046e-05
2.0,4.856019973754883,0.7070167660713196,4.108256325707771e-05
2.0,4.864132881164551,0.7070167660713196,4.108256325707771e-05
2.0,4.8722615242004395,0.8604596257209778,4.0763086872175336e-05
2.0,4.880381107330322,0.8604596257209778,4.0763086872175336e-05
2.0,4.888533115386963,0.8604596257209778,4.044614979648031e-05
2.0,4.896642684936523,0.9302705526351929,4.044614979648031e-05
2.0,4.904836177825928,0.9302705526351929,4.013171565020457e-05
2.0,4.9129462242126465,0.9589045643806458,3.9819795347284526e-05
2.0,4.9212377071380615,0.9589045643806458,3.9819795347284526e-05
2.0,4.929432392120361,0.9589045643806458,3.9819795347284526e-05
2.0,4.937566041946411,0.9092708230018616,3.9510348869953305e-05
2.0,4.9456787109375,0.9092708230018616,3.9203365304274485e-05
2.0,4.953805446624756,0.7675991058349609,3.9203365304274485e-05
2.0,4.961920976638794,0.7675991058349609,3.889884101226926e-05
2.0,4.97002649307251,0.7675991058349609,3.889884101226926e-05
