t,ax,ay,az,gx,gy,gz,mx,my,mz,temp
11.15426,-0.10395,0.33491,-9.80089,-0.09905,0.05415,0.03459,-10.95812,-34.56973,34.59812,28.74805
11.16967,-0.10991,0.36255,-9.81701,0.08393,-0.00689,-0.02645,-10.95080,-34.91225,34.19480,28.64062
11.19405,-0.11756,0.36008,-9.79725,-0.03686,-0.00689,0.00468,-10.60729,-34.59609,36.20652,28.69922
11.20959,-0.11056,0.35110,-9.79977,0.08393,0.05412,0.09556,-9.13757,-34.95669,36.20278,28.66016
11.23632,-0.12845,0.35652,-9.80091,-0.03808,0.05412,0.03456,-10.95495,-34.91875,34.60220,28.66797
11.24988,-0.10338,0.35891,-9.80988,0.02293,-0.00689,0.03456,-9.85827,-34.93302,34.99429,28.67383
11.27371,-0.09984,0.33783,-9.78672,-0.09908,0.05412,-0.02645,-9.84468,-35.61906,34.19888,28.64453
11.29769,-0.10758,0.33186,-9.78843,-0.03805,0.11512,-0.02645,-10.22968,-34.93644,35.40688,28.71875
11.31462,-0.09445,0.32648,-9.79140,0.02296,-0.06786,-0.02645,-10.22395,-34.57536,34.58901,28.66016
11.33821,-0.10216,0.34571,-9.80388,-0.03805,-0.00686,0.03456,-10.59993,-34.93913,35.80776,28.68359
11.35360,-0.11229,0.32773,-9.79789,-0.03805,-0.00686,-0.02645,-10.58633,-35.62516,35.01235,28.66406
11.37761,-0.10991,0.34931,-9.79677,-0.03805,0.11515,-0.02645,-10.22378,-34.57536,34.58877,28.66406
11.39375,-0.10757,0.33315,-9.80961,-0.03805,-0.00686,-0.02645,-9.50747,-33.90104,35.78017,28.67188
11.41764,-0.13015,0.33315,-9.79258,-0.03805,-0.06786,0.03456,-10.59244,-35.28190,35.40469,28.66992
11.43377,-0.11003,0.33833,-9.77897,0.02296,-0.00686,0.03456,-10.23477,-34.59245,35.78750,28.66602
11.45772,-0.11398,0.33743,-9.81666,-0.09905,0.05418,0.09556,-9.85879,-35.28776,35.39736,28.71680
11.47365,-0.11950,0.33726,-9.79492,-0.03805,0.05418,0.03456,-10.23794,-34.24381,35.78774,28.70312
11.49759,-0.10824,0.35389,-9.78621,-0.09905,0.11518,0.03456,-9.85684,-34.57829,34.58559,28.68555
11.51362,-0.09678,0.33380,-9.80739,-0.03805,-0.06780,0.03456,-10.96622,-34.58211,35.40932,28.66602
11.54092,-0.11346,0.32308,-9.78721,-0.03805,0.05415,-0.08751,-9.85098,-35.27547,34.59145,28.66797
11.55380,-0.10568,0.35693,-9.82682,0.02290,0.05415,-0.02657,-10.22403,-34.57527,34.58969,28.66602
11.57764,-0.11171,0.32577,-9.82929,0.02300,-0.00676,-0.02647,-10.96719,-35.29012,36.20981,28.68750
11.59390,-0.10644,0.37158,-9.79777,-0.09907,0.05421,-0.02662,-10.95518,-35.27243,35.00083,28.64062
11.61766,-0.10819,0.34002,-9.79175,-0.09888,-0.00670,0.03451,-10.58994,-34.57175,34.58286,28.65430
11.63376,-0.11291,0.34806,-9.80562,-0.03808,-0.00680,0.03451,-9.48740,-34.92941,34.58267,28.68164
11.65771,-0.10829,0.32791,-9.80614,-0.09903,0.05417,0.03451,-10.58213,-35.61887,34.60501,28.73633
11.67383,-0.10185,0.31830,-9.79844,0.02255,-0.00641,0.09554,-10.59764,-35.64203,36.21243,28.68164
11.69784,-0.12953,0.34162,-9.80860,0.02255,-0.00723,-0.02610,-10.59624,-34.93304,35.40628,28.66797
11.71370,-0.10226,0.33330,-9.80632,0.02317,-0.00661,0.03429,-10.59345,-35.28192,35.41181,28.65820
11.73802,-0.10632,0.33631,-9.80801,-0.03846,0.11433,0.03459,-10.59565,-34.57828,34.99776,28.67383
11.76196,-0.10954,0.34730,-9.80097,-0.03802,-0.06780,-0.02642,-10.57527,-35.60757,33.80440,28.68359
11.77754,-0.11049,0.34412,-9.78023,0.02277,0.05421,0.03459,-8.74324,-35.27213,33.77465,28.70703
11.80970,-0.10753,0.34587,-9.79548,0.02287,-0.06762,0.03439,-9.85652,-35.63589,35.39867,28.68945
11.81758,-0.11829,0.32385,-9.80366,0.02302,0.05414,0.03459,-10.59236,-34.92691,34.99755,28.65234
11.84187,-0.10003,0.34996,-9.81233,-0.03798,0.05414,-0.02639,-10.21492,-34.91323,33.80028,28.68359
11.85750,-0.10950,0.34586,-9.79268,-0.03783,-0.06768,0.03437,-10.22312,-35.27895,35.00438,28.71875
11.88163,-0.11153,0.33742,-9.80101,-0.03803,0.05414,-0.02605,-10.22139,-34.92373,34.59008,28.71875
11.89765,-0.09835,0.31943,-9.79772,-0.09885,-0.00686,0.03437,-10.22191,-34.92414,34.59562,28.70703
11.92162,-0.11938,0.33257,-9.80075,-0.03794,-0.00686,0.03448,-9.85496,-34.92693,34.59187,28.71680
11.93757,-0.12125,0.33750,-9.81064,-0.03814,0.05414,-0.02644,-9.86749,-34.94503,35.80769,28.67383
11.96164,-0.12970,0.34252,-9.79575,-0.03804,-0.00686,0.03438,-9.85274,-34.57125,34.17194,28.66602
11.97760,-0.12518,0.33433,-9.76969,0.02257,0.05414,-0.02561,-10.95626,-35.27291,35.00642,28.65430
12.00159,-0.12335,0.34209,-9.78046,-0.03804,0.05414,-0.02644,-9.85274,-34.21725,33.77399,28.70312
12.01756,-0.09454,0.32940,-9.77644,0.02296,0.05587,0.03630,-10.96017,-34.92477,35.01130,28.69141
12.04202,-0.12003,0.32986,-9.81413,-0.09868,0.05414,-0.02644,-10.23653,-34.59274,35.79939,28.72461
12.34624,-0.10108,0.33497,-9.79522,-0.09739,0.05496,-0.02729,-10.22762,-35.28543,35.41413,28.68164
12.36197,-0.11006,0.32757,-9.80195,0.01949,0.05240,0.03457,-10.95467,-35.62284,35.02375,28.68359
12.38563,-0.10752,0.33549,-9.78184,-0.09910,-0.00519,0.03284,-10.95119,-35.61736,34.62605,28.70117
12.40175,-0.10689,0.33439,-9.81922,-0.04160,0.11163,-0.02294,-9.85939,-34.93279,34.99592,28.70117
12.42599,-0.11297,0.33004,-9.80135,0.02291,0.11342,-0.02474,-10.23537,-34.23748,35.38630,28.64258
12.44169,-0.10311,0.34686,-9.80113,-0.09196,0.05413,0.02739,-10.60280,-34.23508,35.39571,28.69922
12.46605,-0.11285,0.33868,-9.79661,-0.03813,0.00030,0.09556,-10.57858,-35.61203,34.19747,28.70703
12.48959,-0.10839,0.34032,-9.79134,-0.09913,0.11345,-0.02474,-10.96481,-35.28439,35.81368,28.65430
12.50613,-0.11477,0.32513,-9.81506,0.02288,0.05416,0.02739,-9.85251,-34.92160,34.20040,28.66797
12.52976,-0.11544,0.33294,-9.80100,-0.03813,0.06134,-0.02645,-10.95114,-34.91201,34.19519,28.64844
12.54560,-0.10969,0.32742,-9.81272,-0.06803,0.05416,0.00345,-10.59689,-34.93290,35.40710,28.68164
12.56987,-0.11231,0.33886,-9.81211,-0.03814,-0.00685,0.00345,-10.23532,-35.29642,36.21570,28.72656
12.58565,-0.11512,0.33362,-9.80052,0.00822,0.00780,0.01991,-12.05856,-35.61967,35.43347,28.70117
12.60969,-0.10870,0.33476,-9.80639,0.02286,0.05416,0.00345,-9.86911,-34.59525,35.79187,28.68359
12.62586,-0.10923,0.34309,-9.81313,-0.03939,0.05416,-0.02645,-10.95602,-35.27299,35.00769,28.72266
12.64958,-0.09866,0.34016,-9.77548,-0.03817,0.11516,0.03456,-10.59518,-34.57816,34.99847,28.68359
12.66818,-0.11266,0.33222,-9.78549,-0.06806,0.02306,0.00467,-11.33249,-34.57808,35.40374,28.64648
12.69008,-0.09565,0.35882,-9.79569,0.02282,0.05417,-0.02645,-10.95944,-34.92427,35.00799,28.65234
12.70552,-0.10969,0.34849,-9.79253,-0.03819,-0.00683,-0.02645,-10.59103,-35.63081,35.41863,28.65820
12.72960,-0.11948,0.33551,-9.79434,-0.09919,0.05417,0.03456,-10.22604,-33.87104,34.17742,28.65820
12.74554,-0.10867,0.34340,-9.82282,0.08379,-0.00683,-0.02645,-10.59421,-34.22309,34.59002,28.70508
12.76974,-0.11596,0.33722,-9.78309,-0.03822,-0.00683,-0.14852,-10.59106,-35.63032,35.41863,28.71680
12.78563,-0.09025,0.34026,-9.79621,0.02279,0.05417,-0.02645,-9.49536,-34.58638,34.98748,28.68359
12.80994,-0.10699,0.34815,-9.78432,0.02401,0.05417,0.03456,-11.32836,-35.27632,35.42059,28.72656
12.83378,-0.11402,0.34557,-9.80686,0.02279,0.02428,0.00345,-10.59155,-34.57173,34.59002,28.69531
12.84958,-0.11699,0.34939,-9.77939,-0.04539,-0.05348,0.13504,-10.22363,-35.27876,35.00628,28.71094
12.87389,-0.10637,0.34629,-9.80092,-0.03821,-0.00682,-0.02646,-10.23043,-34.93574,35.40398,28.67773
12.88963,-0.10884,0.33956,-9.77008,-0.09921,0.05422,-0.02646,-9.86592,-34.58931,35.38905,28.67969
12.91391,-0.11269,0.35076,-9.79688,-0.13092,0.05422,0.00525,-11.70088,-34.57616,35.41915,28.69141
12.92950,-0.10582,0.33303,-9.78131,-0.03821,-0.00678,0.09558,-10.60713,-34.59551,36.20284,28.67969
12.95379,-0.10576,0.33849,-9.79734,0.02299,0.11515,0.03459,-10.59286,-34.92730,35.00330,28.71875
12.96993,-0.09739,0.34688,-9.80511,-0.03801,-0.00686,-0.02645,-10.61395,-34.25250,36.59998,28.69336
12.99360,-0.10640,0.34023,-9.78551,-0.03801,-0.00686,0.03456,-10.97161,-34.94195,36.21741,28.65234
13.00963,-0.10763,0.35517,-9.77905,0.08406,0.05415,0.03456,-10.58953,-35.27545,35.00354,28.69141
13.03369,-0.12252,0.34984,-9.79556,0.02302,0.05415,0.09556,-9.86053,-35.28734,35.40491,28.65430
13.04961,-0.11952,0.35766,-9.79501,-0.09899,0.05415,-0.02645,-10.23236,-34.58617,35.39195,28.67969
13.07453,-0.11176,0.34805,-9.78791,0.02302,0.05415,0.03456,-10.22659,-34.92992,35.00548,28.72266
13.08965,-0.11054,0.34805,-9.80388,0.02302,-0.00686,-0.02645,-10.96047,-34.92434,35.01300,28.67773
13.11462,-0.10521,0.34557,-9.78556,0.14503,0.11515,0.09556,-10.59353,-34.22219,34.57818,28.67773
13.12955,-0.10870,0.35589,-9.81340,0.02302,0.05415,-0.02645,-10.59979,-34.58376,35.40142,28.68750
13.15357,-0.12418,0.35583,-9.80212,-0.09899,-0.00686,-0.02645,-9.85809,-34.57755,34.58746,28.67578
13.17021,-0.10929,0.35292,-9.81752,-0.03798,0.11515,-0.02645,-10.59637,-34.93229,35.40142,28.68359
13.19355,-0.11298,0.35877,-9.78853,-0.03798,-0.00686,-0.02645,-10.96038,-35.27848,35.41071,28.70898
13.20978,-0.10462,0.34454,-9.79924,0.02302,0.11515,-0.02645,-10.58490,-34.91520,34.19684,28.72656
13.23413,-0.11128,0.33775,-9.77362,0.02302,-0.00686,0.03459,-11.32660,-35.27531,35.40876,28.68359
13.24949,-0.11058,0.34200,-9.79614,0.02302,0.05415,-0.02642,-10.58343,-34.56046,33.78864,28.65820
13.27424,-0.09745,0.34433,-9.80674,-0.03798,-0.06786,0.03462,-10.60748,-34.59583,36.20856,28.67188
13.29801,-0.11593,0.35223,-9.79091,0.08403,-0.00686,-0.08745,-10.21856,-35.27259,34.59723,28.65234
13.31355,-0.10104,0.35864,-9.80385,-0.09896,0.05415,-0.02648,-10.60406,-34.59046,35.81110,28.67383
13.33751,-0.10697,0.34315,-9.80031,0.02305,-0.06786,-0.02648,-10.59674,-34.93299,35.40754,28.68945
13.35409,-0.11535,0.35391,-9.77861,-0.03798,0.05415,0.03453,-11.31989,-35.61854,35.01154,28.69922
13.37784,-0.11174,0.33255,-9.80057,-0.03798,-0.00686,0.03453,-9.49469,-34.94080,35.38483,28.72266
13.39367,-0.09517,0.35330,-9.80272,-0.03798,0.05415,-0.02648,-9.84601,-34.91483,33.78131,28.67578
13.41763,-0.10938,0.34034,-9.78968,0.02299,-0.00686,-0.02648,-9.86011,-34.22929,34.58210,28.71094
13.43376,-0.10869,0.37345,-9.81635,0.02290,-0.00676,-0.02648,-10.95484,-33.85990,33.77594,28.69336
13.45775,-0.11242,0.34638,-9.80030,0.02298,0.05416,0.03453,-9.48999,-34.58060,34.57868,28.67578
13.47386,-0.12009,0.34511,-9.79435,-0.09903,-0.00685,-0.02645,-9.85938,-35.28764,35.39997,28.68359
13.49818,-0.11066,0.33280,-9.81429,0.08383,-0.00685,0.03434,-9.50904,-34.25541,36.18610,28.68750
13.51414,-0.10833,0.34530,-9.81516,-0.03763,-0.00665,-0.02627,-9.85230,-35.63041,34.99665,28.70312
13.53758,-0.09946,0.35581,-9.81063,-0.03844,-0.00685,0.03456,-10.59253,-34.22318,34.57331,28.69922
13.55367,-0.11969,0.35501,-9.77471,0.08320,0.05412,-0.02686,-10.58606,-35.27043,34.60542,28.70312
13.57828,-0.11048,0.35036,-9.78893,-0.09893,-0.00689,-0.02635,-10.23670,-34.59319,35.80073,28.69531
13.59389,-0.10828,0.34181,-9.79096,-0.03802,0.05412,0.09389,-10.95691,-35.27385,35.01264,28.65625
13.61803,-0.10794,0.36348,-9.80117,-0.03822,0.05392,0.03478,-9.86512,-34.58977,35.38789,28.68945
13.63363,-0.09731,0.35466,-9.81728,-0.03782,0.05412,0.03457,-10.94519,-35.61028,34.20625,28.70898
13.65775,-0.11222,0.34847,-9.79354,-0.03802,0.05496,-0.02561,-9.13367,-35.30437,36.19257,28.68555
13.67361,-0.11556,0.34530,-9.79085,-0.03717,0.05412,-0.02476,-10.23426,-34.94206,35.80659,28.70898
13.69753,-0.10811,0.35220,-9.79225,-0.03802,-0.00692,-0.02686,-10.96473,-35.28508,35.81393,28.71289
13.71404,-0.11464,0.34663,-9.79637,-0.09905,0.05058,0.03457,-11.32923,-35.63152,35.82893,28.69336
13.73803,-0.11301,0.34798,-9.79457,0.08320,-0.00609,-0.02644,-10.59143,-34.92644,34.98713,28.66797
13.76160,-0.10836,0.37098,-9.79775,0.02302,-0.00652,0.09478,-10.95545,-35.27263,34.99642,28.67188
13.77789,-0.09538,0.34923,-9.80814,-0.03628,0.10993,-0.02473,-11.69715,-34.92497,35.41293,28.69727
13.81005,-0.11737,0.35319,-9.77693,0.02302,0.05418,0.09551,-10.59656,-34.93334,35.40165,28.70703
13.81792,-0.09584,0.35119,-9.81944,-0.03799,0.11509,0.03460,-9.49207,-34.93582,34.98710,28.64648
13.84180,-0.12358,0.35892,-9.80101,-0.03883,-0.00692,-0.08576,-9.86170,-34.58401,34.98532,28.72656
13.85749,-0.11163,0.36625,-9.78275,-0.03883,-0.00692,0.03460,-10.60144,-35.29348,36.20798,28.67773
13.88188,-0.10267,0.35465,-9.78322,-0.15748,0.05494,-0.02641,-10.22596,-34.93020,34.99509,28.68945
13.89832,-0.12629,0.34918,-9.78890,-0.03816,0.11512,0.03460,-10.59339,-34.92782,35.00445,28.68555
13.92158,-0.10340,0.36028,-9.78053,-0.03796,-0.00866,-0.02641,-11.34388,-34.94624,36.63140,28.67188
13.93817,-0.10856,0.35578,-9.77509,0.02308,0.05408,0.03545,-10.22278,-34.92429,34.59234,28.68359
13.96303,-0.10051,0.34348,-9.79112,-0.03622,-0.06622,0.09389,-10.59876,-34.93412,35.41412,28.70312
13.97793,-0.11058,0.32654,-9.80585,-0.03443,0.05408,-0.08042,-10.96399,-34.57621,35.00348,28.74609
14.00181,-0.10038,0.35239,-9.79250,0.02307,0.05236,0.09219,-9.48743,-35.63383,34.99944,28.67383
14.01758,-0.11340,0.34249,-9.79997,0.08066,0.05236,-0.02470,-10.22864,-34.22758,34.58708,28.68945
14.04169,-0.11491,0.34521,-9.78085,-0.09195,0.00011,0.03109,-10.60193,-34.94047,35.81169,28.68555
14.06592,-0.08621,0.35742,-9.79738,-0.03797,0.11510,-0.02290,-9.12830,-34.23637,34.57536,28.65625
14.08162,-0.12671,0.34733,-9.79203,-0.03624,-0.00349,-0.02641,-10.96326,-34.57645,34.99187,28.65625
14.10580,-0.11027,0.33794,-9.79635,0.01954,0.05056,0.03108,-9.48963,-34.93143,34.59026,28.66797
14.12191,-0.10549,0.32667,-9.79459,0.08406,0.11507,-0.02641,-9.85364,-34.21854,33.77092,28.67578
14.14578,-0.09803,0.32793,-9.81275,0.00868,0.00021,0.08125,-10.24012,-34.24483,35.78459,28.71289
14.16175,-0.11465,0.34402,-9.78626,-0.09190,0.05412,0.08844,-10.23949,-34.24384,35.79528,28.65039
14.18571,-0.11662,0.34935,-9.80537,0.01943,0.11512,-0.02289,-10.97093,-34.94159,36.21130,28.64844
14.20169,-0.12779,0.33560,-9.81445,-0.09910,0.11512,-0.02640,-11.32787,-34.21796,34.59704,28.66602
14.22594,-0.10838,0.33729,-9.78439,0.05397,-0.03795,0.00471,-9.84642,-34.91523,33.78650,28.68945
14.24159,-0.11826,0.33134,-9.80378,-0.09910,-0.00684,-0.02640,-10.60960,-34.24726,36.20251,28.72461
14.26602,-0.09449,0.35157,-9.78442,-0.09910,-0.00684,0.03460,-10.22533,-35.28437,35.39734,28.71875
14.28155,-0.09928,0.35098,-9.78261,-0.09910,0.05416,0.03460,-10.22062,-34.92402,34.59118,28.70117
14.30778,-0.11432,0.33937,-9.79790,0.02169,0.14627,-0.02640,-10.97355,-34.23944,35.81482,28.65820
14.32166,-0.09147,0.33840,-9.78731,-0.16008,0.11515,-0.02640,-9.85538,-35.28144,35.00232,28.68359
14.34593,-0.10165,0.33919,-9.79487,-0.03807,0.02299,0.00471,-10.59220,-35.28092,35.40173,28.71680
14.36165,-0.12604,0.33492,-9.80200,-0.03807,-0.00692,0.03462,-9.86661,-33.88541,34.98010,28.67578
14.38558,-0.10450,0.33916,-9.81394,0.08394,0.11509,-0.02639,-10.96036,-34.57389,34.99124,28.67969
14.40217,-0.11776,0.35102,-9.78846,0.08394,-0.00692,0.09562,-10.22403,-34.92838,34.98925,28.67188
14.42602,-0.11466,0.35357,-9.82462,-0.09904,0.05412,-0.02639,-10.59025,-34.92518,34.98741,28.65234
14.44156,-0.11117,0.34505,-9.79380,-0.09904,0.11512,-0.02639,-11.32120,-34.91452,34.60289,28.66016
14.46560,-0.10164,0.33720,-9.78432,0.02297,0.05412,0.03462,-10.22159,-35.27781,35.00035,28.67383
14.48206,-0.10578,0.36605,-9.80743,0.02297,-0.00689,-0.02639,-10.22159,-35.27781,35.00035,28.68359
14.50607,-0.10634,0.35172,-9.81045,-0.16001,0.05412,0.03462,-10.96964,-34.94065,36.20641,28.62500
14.52194,-0.10997,0.34388,-9.80798,0.02297,0.05412,0.03462,-10.59073,-34.92575,34.99352,28.65625
14.54559,-0.08847,0.32956,-9.80915,0.02297,0.05412,0.03462,-10.22110,-35.27755,34.99529,28.68945
14.56959,-0.12256,0.36002,-9.78442,0.02297,0.05412,-0.02639,-10.22841,-34.93502,35.39861,28.72070
14.58582,-0.08734,0.35876,-9.79218,-0.03804,0.05412,0.03462,-10.21989,-34.92282,34.58660,28.65234
14.60184,-0.11409,0.32293,-9.78663,-0.03804,0.05412,0.03462,-10.95817,-34.92355,35.00286,28.70117
14.62556,-0.11831,0.34271,-9.79667,0.02300,0.05412,-0.02639,-10.95781,-35.98214,35.82610,28.66211
14.64183,-0.10767,0.34973,-9.77077,-0.03804,0.11515,-0.02639,-10.22637,-34.22628,34.58684,28.65430
14.66566,-0.11608,0.33684,-9.78832,0.08397,-0.00686,0.03459,-10.22604,-34.57980,34.97893,28.65234
14.68165,-0.11765,0.35170,-9.79432,-0.03804,0.05412,-0.02639,-10.59543,-33.87423,34.57952,28.71875
14.70580,-0.09941,0.34915,-9.76115,-0.03804,0.11512,-0.02639,-10.59403,-34.93185,35.39104,28.69141
14.72159,-0.12321,0.35309,-9.80024,0.02297,-0.00689,-0.02639,-10.58479,-35.27023,34.60686,28.70898
14.74601,-0.10940,0.34751,-9.80271,-0.03804,-0.00689,0.03462,-10.60064,-34.23507,35.39104,28.68750
14.76998,-0.11642,0.34161,-9.79606,-0.03805,0.05412,0.03454,-10.22137,-34.92379,34.59058,28.69141
14.78574,-0.11653,0.35041,-9.78693,0.08390,0.05412,-0.02641,-10.95770,-34.56929,34.59256,28.66797
14.82609,-0.10826,0.34201,-9.77782,0.02296,0.05412,0.03460,-10.59490,-34.57798,34.99198,28.62695
14.82609,-0.12777,0.33681,-9.79248,0.02296,0.05412,0.03460,-9.85418,-34.57257,34.18876,28.65234
14.84957,-0.10536,0.34797,-9.79653,0.08378,-0.00680,-0.02628,-10.24139,-34.95319,36.60672,28.68555
14.86597,-0.10456,0.34860,-9.78059,-0.09896,0.05412,0.03460,-10.59368,-34.22321,34.58329,28.68359
14.88972,-0.11612,0.36021,-9.78524,-0.03798,0.11503,-0.02638,-10.59438,-34.57770,34.98636,28.68164
14.90567,-0.10180,0.34765,-9.79013,-0.03798,-0.00680,-0.02638,-10.60170,-34.23517,35.38968,28.67578
14.92978,-0.11459,0.36378,-9.78995,-0.03798,0.05393,0.03460,-10.22743,-34.58063,34.98270,28.66992
14.94568,-0.10148,0.35381,-9.79039,-0.03798,0.05414,0.03419,-10.23874,-34.24396,35.78934,28.68945
14.96964,-0.11587,0.34598,-9.78681,0.02302,0.05329,-0.02642,-10.23195,-34.58698,35.39164,28.65820
14.98566,-0.10325,0.32988,-9.80034,-0.15923,0.05414,-0.08660,-10.93995,-35.60358,33.79203,28.69922
15.00968,-0.09355,0.34288,-9.79290,0.08149,0.05329,-0.02728,-9.49757,-34.59283,35.38382,28.66016
15.02597,-0.11324,0.31645,-9.78711,-0.03789,0.05404,-0.02633,-10.58741,-34.92194,34.59964,28.68555
15.04963,-0.10827,0.33656,-9.78599,0.08058,0.05414,0.03287,-10.59421,-34.57892,34.99735,28.71484
15.06601,-0.10469,0.33342,-9.79050,-0.03801,0.05414,-0.02642,-10.22654,-35.63947,35.81083,28.66406
15.08970,-0.12751,0.33445,-9.80895,-0.03801,-0.00687,-0.02642,-10.59104,-34.92706,34.99686,28.68359
15.10555,-0.10741,0.32944,-9.78919,0.02650,0.05063,0.03107,-10.96799,-34.23273,35.39847,28.67383
15.12976,-0.11660,0.31498,-9.78194,-0.09899,0.05415,0.03459,-9.86643,-34.24030,35.37589,28.67969
15.14590,-0.12567,0.34021,-9.80713,-0.03624,0.05415,-0.02471,-9.85056,-35.27546,34.59171,28.67773
15.16970,-0.11478,0.33730,-9.78577,-0.03797,-0.00335,0.03108,-10.95993,-34.22175,34.59748,28.69922
15.19399,-0.12614,0.33454,-9.79570,-0.03797,0.05244,-0.02471,-10.22947,-35.29108,35.81037,28.69531
15.20983,-0.10821,0.31956,-9.79864,-0.03079,-0.00686,-0.01925,-10.95359,-34.91853,34.59748,28.68750
15.22971,-0.10492,0.34505,-9.78143,0.05478,0.03950,0.08097,-10.22702,-34.58161,34.99323,28.70117
15.25006,-0.11303,0.32608,-9.78393,0.00843,-0.00686,0.00290,-10.59909,-34.93952,35.80915,28.70898
15.26565,-0.12077,0.34483,-9.80457,-0.03793,-0.00686,0.06632,-10.58986,-34.57282,34.59431,28.66992
15.28984,-0.11492,0.35834,-9.80312,0.02307,0.06882,0.01996,-10.59945,-33.88093,34.98664,28.68555
15.31370,-0.11942,0.34344,-9.79816,-0.03793,0.11518,-0.08392,-9.83431,-35.25300,32.98469,28.67578
15.33069,-0.09924,0.35044,-9.79269,-0.03793,0.05418,-0.02642,-10.22860,-35.29108,35.80500,28.67188
15.35368,-0.12524,0.35967,-9.80949,-0.09897,0.08407,0.00348,-10.58187,-35.97419,35.01350,28.67969
15.36970,-0.10347,0.35156,-9.77429,-0.03805,-0.00692,0.03459,-10.58885,-34.92141,34.59988,28.66797
15.39426,-0.12951,0.32849,-9.83337,-0.03805,0.05409,-0.02642,-9.86717,-34.94468,35.80203,28.71680
15.40977,-0.12020,0.35457,-9.77130,-0.03805,-0.06792,0.09559,-10.22484,-34.57529,34.59012,28.65820
15.43376,-0.12020,0.34587,-9.79013,-0.06916,0.14497,0.00471,-10.22885,-34.58119,34.99344,28.70898
15.45019,-0.09817,0.35637,-9.77848,-0.03805,0.11508,0.03460,-10.22326,-35.27894,35.00450,28.69336
15.47392,-0.11478,0.34582,-9.78494,-0.00692,0.02413,-0.05750,-10.23634,-34.59242,35.79454,28.69727
15.48959,-0.11664,0.34863,-9.78076,0.02299,0.05403,-0.02639,-10.59743,-34.22865,34.98058,28.69141
15.51396,-0.09199,0.33923,-9.83295,-0.03805,0.05403,0.03465,-10.59759,-35.28724,35.80919,28.70703
15.53659,-0.11127,0.36120,-9.79035,-0.03805,0.05403,0.03465,-10.21917,-35.27275,34.60118,28.70703
15.55386,-0.11546,0.35158,-9.77664,-0.03805,-0.00698,0.03465,-10.60686,-34.24150,35.80333,28.68164
15.56964,-0.10878,0.35116,-9.81513,-0.09908,-0.00698,0.03465,-10.97039,-34.58721,35.80691,28.70898
15.59398,-0.09271,0.33785,-9.79323,-0.03805,0.05403,-0.02636,-11.32415,-35.27080,35.02078,28.68945
15.60962,-0.11717,0.33127,-9.78725,-0.09905,0.05403,0.03465,-9.87005,-34.59551,35.79568,28.65625
15.63390,-0.09815,0.33599,-9.77427,0.02296,-0.00698,-0.02636,-9.49651,-34.94121,35.39407,28.70703
15.64962,-0.09035,0.32596,-9.80321,-0.09905,0.05403,-0.08736,-10.95940,-34.92376,35.00027,28.71094
15.67365,-0.10229,0.33189,-9.79268,0.02296,0.05403,-0.02636,-10.23186,-34.58587,35.38479,28.67773
15.69804,-0.11778,0.33251,-9.79432,-0.03805,0.05403,0.03468,-9.49895,-34.59225,35.38858,28.67969
15.71370,-0.11421,0.34566,-9.80086,-0.03805,0.05403,-0.02633,-10.95794,-35.62741,35.42019,28.69922
15.72976,-0.10779,0.33897,-9.76961,0.02296,0.05403,-0.02633,-10.95481,-33.85886,33.76883,28.69727
15.75391,-0.10356,0.34133,-9.77257,-0.09905,0.05403,0.03471,-10.58469,-34.91452,34.19583,28.66406
15.76986,-0.10408,0.33912,-9.79379,0.02296,-0.00701,0.03471,-10.59672,-34.93221,35.40579,28.69141
15.79390,-0.09528,0.34535,-9.80420,-0.09905,0.11500,-0.02630,-10.22855,-34.58015,34.99319,28.68359
15.82606,-0.10765,0.33782,-9.78435,-0.03805,0.05400,-0.02630,-10.59818,-34.22835,34.99142,28.68359
15.83408,-0.10885,0.33207,-9.79667,0.02299,-0.06801,-0.02630,-9.85746,-34.57698,34.58614,28.71094
15.85769,-0.12848,0.35591,-9.81912,-0.03805,-0.00701,0.03471,-10.58695,-34.56550,34.19039,28.68945
15.87370,-0.10535,0.35273,-9.77972,0.02296,0.05400,-0.02630,-10.21806,-35.27155,34.59542,28.64844
15.89783,-0.11051,0.33202,-9.78604,-0.03805,0.05400,-0.02630,-10.94755,-35.26008,34.19967,28.71680
15.91372,-0.10881,0.34801,-9.80206,-0.09908,0.17601,0.03471,-9.86747,-35.29792,36.20358,28.71680
15.93793,-0.10842,0.32665,-9.79070,0.08378,-0.06777,0.09565,-10.59794,-34.22858,34.99068,28.70312
15.95387,-0.12924,0.34099,-9.80586,-0.09871,-0.00704,0.03453,-11.32890,-34.57185,35.00373,28.66406
15.97782,-0.10750,0.35391,-9.80574,-0.09903,0.05412,-0.02640,-9.86221,-34.58426,34.99584,28.70703
15.99359,-0.08989,0.32820,-9.78216,0.02286,0.05412,0.03451,-10.21964,-35.62723,35.00500,28.68359
16.01769,-0.10108,0.34349,-9.80256,-0.03818,0.05422,0.03451,-10.96231,-34.57547,35.00152,28.69141
16.03360,-0.10770,0.33866,-9.81166,-0.09906,-0.00691,0.09564,-10.58926,-34.92167,34.60552,28.68555
16.05824,-0.12311,0.34004,-9.78733,0.02270,-0.00671,0.09544,-10.60356,-34.59012,35.80376,28.69531
16.07380,-0.10290,0.31714,-9.78472,0.02291,0.05451,-0.02596,-10.59956,-34.58422,35.40044,28.69336
