t,u,omega_radps
8.714374780654907,-1.0,71.21810150146484
8.724503993988037,-1.0,71.21810150146484
8.734674453735352,-1.0,71.40469360351562
8.744831085205078,-1.0,71.92638397216797
8.754971981048584,-1.0,71.92638397216797
8.765130519866943,1.0,70.7884292602539
8.775266885757446,1.0,70.7884292602539
8.785398960113525,1.0,68.68592071533203
8.795487642288208,1.0,66.70806121826172
8.805616855621338,-1.0,66.70806121826172
8.81575083732605,-1.0,64.83717346191406
8.825895547866821,-1.0,62.10554885864258
8.836023569107056,-1.0,62.10554885864258
8.846179962158203,1.0,59.4002685546875
8.856319665908813,1.0,56.72890853881836
8.866440057754517,1.0,56.72890853881836
8.876548290252686,1.0,54.08357238769531
8.886652946472168,-1.0,54.08357238769531
8.896790266036987,-1.0,51.504581451416016
8.90696382522583,-1.0,48.34249496459961
8.917120933532715,-1.0,48.34249496459961
8.927268743515015,1.0,45.214351654052734
8.93815016746521,1.0,41.49737548828125
8.94830846786499,1.0,41.49737548828125
8.958420753479004,1.0,37.95363235473633
8.968535900115967,-1.0,34.02865982055664
8.978667736053467,-1.0,34.02865982055664
8.988807201385498,-1.0,30.78997230529785
8.998908042907715,-1.0,30.78997230529785
9.009012937545776,1.0,26.617076873779297
9.019101858139038,1.0,24.381635665893555
9.029204845428467,1.0,24.381635665893555
9.039309978485107,1.0,20.119415283203125
9.049432039260864,-1.0,16.03626251220703
9.05954623222351,-1.0,16.03626251220703
9.069648742675781,-1.0,12.155374526977539
9.079790115356445,-1.0,8.492000579833984
9.089906692504883,-1.0,8.492000579833984
9.100012063980103,-1.0,5.055809020996094
9.110145807266235,1.0,5.055809020996094
9.120275259017944,1.0,1.851898193359375
9.130542755126953,1.0,-1.1182608604431152
9.140719175338745,1.0,-1.1182608604431152
9.150847434997559,-1.0,-4.283548355102539
9.160950422286987,-1.0,-8.148185729980469
9.171156167984009,-1.0,-8.148185729980469
9.181293725967407,1.0,-10.214200973510742
9.191399574279785,1.0,-10.214200973510742
9.201497793197632,1.0,-13.819756507873535
9.211570262908936,1.0,-15.537796974182129
9.221685647964478,-1.0,-15.537796974182129
9.231822967529297,-1.0,-18.227676391601562
9.241954326629639,-1.0,-20.332609176635742
9.252086162567139,-1.0,-20.332609176635742
9.262197256088257,1.0,-22.27138900756836
9.272316217422485,1.0,-23.687232971191406
9.282412767410278,1.0,-23.687232971191406
9.29251503944397,1.0,-27.29376983642578
9.302649974822998,-1.0,-27.29376983642578
9.31276559829712,-1.0,-31.238805770874023
9.322882175445557,-1.0,-34.92505645751953
9.333058834075928,-1.0,-34.92505645751953
9.343206644058228,1.0,-38.295997619628906
9.353317022323608,1.0,-41.33887481689453
9.363409996032715,1.0,-41.33887481689453
9.373550176620483,1.0,-44.06032943725586
9.383666515350342,-1.0,-46.47556686401367
9.393776893615723,-1.0,-46.47556686401367
9.403889179229736,-1.0,-48.60343933105469
9.414002656936646,-1.0,-48.60343933105469
9.424108266830444,1.0,-50.46416473388672
9.434216260910034,1.0,-52.849082946777344
9.444333791732788,1.0,-52.849082946777344
9.45444917678833,1.0,-54.096317291259766
9.464541673660278,-1.0,-55.26801300048828
9.474628925323486,-1.0,-55.26801300048828
9.484728336334229,-1.0,-56.92963409423828
9.494853496551514,-1.0,-56.92963409423828
9.504972219467163,1.0,-60.5316047668457
9.515072584152222,1.0,-61.65158462524414
9.52517819404602,1.0,-61.65158462524414
9.535316944122314,1.0,-64.19741821289062
9.545445919036865,-1.0,-65.72862243652344
9.555618286132812,-1.0,-65.72862243652344
9.565765857696533,-1.0,-66.88600158691406
9.575901508331299,-1.0,-66.88600158691406
9.586212873458862,1.0,-68.18061828613281
9.596429347991943,1.0,-69.44316101074219
9.606554746627808,1.0,-69.44316101074219
9.616683006286621,1.0,-70.683349609375
