t,u,omega_radps,thro,m0_omega
6.3868114948272705,1.0,-1.7547191381454468,0.5,0.004722011275589466
6.396935224533081,1.0,-1.7547191381454468,0.5,0.004722011275589466
6.407058000564575,1.0,-1.1939680576324463,0.5,0.002493856009095907
6.417165517807007,-0.4782210886478424,-1.1939680576324463,0.5,0.002493856009095907
6.4273457527160645,-0.4782210886478424,0.07320001721382141,0.5,0.0013170895399525762
6.437503814697266,-1.0,1.2660630941390991,0.5,0.0006955998833291233
6.447623014450073,-1.0,1.2660630941390991,0.5,0.0006955998833291233
6.457736253738403,-1.0,1.6855454444885254,0.5,0.00036737005575560033
6.467875719070435,-1.0,1.1167820692062378,0.5,0.00019402058387640864
6.47803258895874,0.39463403820991516,1.1167820692062378,0.5,0.00019402058387640864
6.488146781921387,1.0,-0.07568757236003876,0.5,0.00010246880992781371
6.4982686042785645,1.0,-1.1900629997253418,0.5,5.4117266699904576e-05
6.508391857147217,1.0,-1.1900629997253418,0.5,5.4117266699904576e-05
6.518514394760132,0.35578835010528564,-1.6026411056518555,0.5,2.8581145670614205e-05
6.528697967529297,0.35578835010528564,-1.6026411056518555,0.5,2.8581145670614205e-05
6.538878679275513,-0.21688535809516907,-1.1105930805206299,0.5,1.5094678929017391e-05
6.5489795207977295,-0.21688535809516907,-0.018743060529232025,0.5,7.97201028035488e-06
6.559074878692627,-1.0,-0.018743060529232025,0.5,7.97201028035488e-06
6.569185018539429,-1.0,1.0566720962524414,0.5,4.210287897876697e-06
6.579303503036499,-0.6259099245071411,1.5383116006851196,0.5,2.2235969936446054e-06
6.589411497116089,-0.6259099245071411,1.5383116006851196,0.5,2.2235969936446054e-06
6.599503040313721,-0.052440449595451355,1.1927539110183716,0.5,1.1743566119548632e-06
6.6096014976501465,0.8333158493041992,1.1927539110183716,0.5,1.1743566119548632e-06
6.619731903076172,0.8333158493041992,0.2329513281583786,0.5,6.202176336955745e-07
6.629845142364502,-0.5436289310455322,-0.8192347884178162,0.5,3.2755801271378004e-07
6.639934062957764,-0.5436289310455322,-0.8192347884178162,0.5,3.2755801271378004e-07
6.650020122528076,-0.025730371475219727,-1.4199806451797485,0.5,1.7299450405516836e-07
6.66011381149292,-0.025730371475219727,-1.2814384698867798,0.5,9.136423528843807e-08
6.670225143432617,-0.6048008799552917,-1.2814384698867798,0.5,9.136423528843807e-08
6.680338382720947,-0.6048008799552917,-0.501308262348175,0.5,4.8252541517967984e-08
6.690472841262817,0.04643326997756958,0.508784294128418,0.5,2.5483812393645167e-08
6.700655221939087,0.04643326997756958,0.508784294128418,0.5,2.5483812393645167e-08
6.710747957229614,0.2630276083946228,1.244459629058838,0.5,1.3458866021665017e-08
6.720854043960571,0.2630276083946228,1.244459629058838,0.5,1.3458866021665017e-08
6.7309889793396,0.15429739654064178,1.359275221824646,0.5,7.108083899254325e-09
6.741098403930664,0.15429739654064178,0.8218206763267517,0.5,3.754020205803954e-09
6.7512006759643555,-0.9267001152038574,0.8218206763267517,0.5,3.754020205803954e-09
6.761307716369629,-0.9267001152038574,-0.08818532526493073,0.5,1.982626285368383e-09
6.771441221237183,-0.6946099400520325,-0.9299635291099548,0.5,1.0470921907312913e-09
6.781581401824951,-0.6946099400520325,-0.9299635291099548,0.5,1.0470921907312913e-09
6.791679382324219,-0.11128595471382141,-1.3160220384597778,0.5,5.53004864123352e-10
6.801772594451904,-0.11128595471382141,-1.3160220384597778,0.5,5.53004864123352e-10
6.811874151229858,1.0,-1.0868903398513794,0.5,2.920606534395631e-10
6.821976900100708,1.0,-0.3698878586292267,0.5,1.5424717059175919e-10
6.832082986831665,1.0,-0.3698878586292267,0.5,1.5424717059175919e-10
6.842176914215088,1.0,0.4952371120452881,0.5,8.146315566559537e-11
6.852274656295776,0.40549588203430176,1.1198214292526245,0.5,4.302346326423567e-11
6.862387657165527,0.40549588203430176,1.1198214292526245,0.5,4.302346326423567e-11
6.872509956359863,-0.018216073513031006,1.239695429801941,0.5,2.2722141876374558e-11
6.882619380950928,-0.018216073513031006,0.8222984075546265,0.5,1.200033909048992e-11
6.892741441726685,-1.0,0.8222984075546265,0.5,1.200033909048992e-11
6.902864217758179,-1.0,0.06674735248088837,0.5,6.337787933352601e-12
6.912961483001709,-0.9293866157531738,0.06674735248088837,0.5,6.337787933352601e-12
6.923074722290039,-0.9293866157531738,-0.6945225596427917,0.5,3.347201205441963e-12
6.933185577392578,-0.35773754119873047,-1.1430721282958984,0.5,1.7677706087154688e-12
6.943290948867798,-0.35773754119873047,-1.1430721282958984,0.5,1.7677706087154688e-12
6.953398942947388,1.0,-1.1055265665054321,0.5,9.336197179937722e-13
6.963518857955933,1.0,-0.6158869862556458,0.5,4.930762829286062e-13
6.9736363887786865,1.0,-0.6158869862556458,0.5,4.930762829286062e-13
6.983800172805786,1.0,0.11072396486997604,0.5,2.6041039984103787e-13
6.993923664093018,0.8021906614303589,0.11072396486997604,0.5,2.6041039984103787e-13
7.004021883010864,0.8021906614303589,0.7750987410545349,0.5,1.3753157412834532e-13
7.014172077178955,-1.0,1.1173970699310303,0.5,7.263510810612966e-14
7.0242931842803955,-1.0,1.1173970699310303,0.5,7.263510810612966e-14
7.0344250202178955,-1.0,1.0164210796356201,0.5,3.8361041367106566e-14
7.0445733070373535,-1.0,0.5281506776809692,0.5,2.0259766019231455e-14
7.0546650886535645,-1.0,0.5281506776809692,0.5,2.0259766019231455e-14
7.064763784408569,-1.0,-0.14635096490383148,0.5,1.069987519674567e-14
7.074873208999634,-0.792665958404541,-0.7456990480422974,0.5,5.650969719695224e-15
7.0849950313568115,-0.792665958404541,-0.7456990480422974,0.5,5.650969719695224e-15
7.095099925994873,1.0,-1.0494756698608398,0.5,2.984469767673692e-15
7.105217218399048,1.0,-1.0494756698608398,0.5,2.984469767673692e-15
7.115345239639282,1.0,-0.9571712017059326,0.5,1.576199777590507e-15
7.125441551208496,1.0,-0.5176585912704468,0.5,8.324445517432987e-16
7.135525465011597,1.0,-0.5176585912704468,0.5,8.324445517432987e-16
7.145654678344727,1.0,0.0974765345454216,0.5,4.3964218099785913e-16
7.155754327774048,0.3005390167236328,0.6625959873199463,0.5,2.321898097018717e-16
7.165859699249268,0.3005390167236328,0.6625959873199463,0.5,2.321898097018717e-16
7.175981521606445,-1.0,0.9808589220046997,0.5,1.226272626448304e-16
7.186108589172363,-1.0,0.9808589220046997,0.5,1.226272626448304e-16
7.19622015953064,-1.0,0.9511170983314514,0.5,6.476363622125137e-17
7.206329345703125,-1.0,0.5970097184181213,0.5,3.420385546334114e-17
7.216440916061401,-1.0,0.5970097184181213,0.5,3.420385546334114e-17
7.226590633392334,-1.0,0.051352836191654205,0.5,1.806421671675556e-17
7.236712455749512,0.6705719828605652,-0.49522340297698975,0.5,9.54032150928546e-18
7.2468321323394775,0.6705719828605652,-0.49522340297698975,0.5,9.54032150928546e-18
7.2569475173950195,1.0,-0.8612503409385681,0.5,5.0385663877554675e-18
7.267082691192627,1.0,-0.9335950016975403,0.5,2.6610373422460992e-18
7.277180433273315,1.0,-0.9335950016975403,0.5,2.6610373422460992e-18
7.287271976470947,1.0,-0.7001444101333618,0.5,1.4053839966306568e-18
7.297373294830322,1.0,-0.7001444101333618,0.5,1.4053839966306568e-18
7.307471990585327,1.0,-0.24758125841617584,0.5,7.422308180050568e-19
7.317593812942505,-1.0,0.27217766642570496,0.5,3.919973250724882e-19
7.327844142913818,-1.0,0.27217766642570496,0.5,3.919973250724882e-19
7.337987184524536,-1.0,0.6936936974525452,0.5,2.0702708682719854e-19
7.348088502883911,-1.0,0.8902232050895691,0.5,1.0933802583696631e-19
7.358186960220337,-1.0,0.8902232050895691,0.5,1.0933802583696631e-19
7.36829400062561,-1.0,0.8103010058403015,0.5,5.774511020846033e-20
7.37839937210083,-1.0,0.8103010058403015,0.5,5.774511020846033e-20
7.388512134552002,-1.0,0.48880577087402344,0.5,3.049714428963285e-20
7.398625135421753,1.0,0.03124440833926201,0.5,1.6106574928709856e-20
7.408720970153809,1.0,0.03124440833926201,0.5,1.6106574928709856e-20
7.418820381164551,1.0,-0.4218469560146332,0.5,8.506429767049834e-21
7.428914308547974,1.0,-0.7382428050041199,0.5,4.492533017358783e-21
7.43900728225708,1.0,-0.7382428050041199,0.5,4.492533017358783e-21
7.4491236209869385,1.0,-0.8318503499031067,0.5,2.372659342770389e-21
7.459218502044678,1.0,-0.6845821738243103,0.5,1.2530816927898034e-21
7.4693379402160645,1.0,-0.6845821738243103,0.5,1.2530816927898034e-21
7.47944712638855,-0.7136589288711548,-0.3473493456840515,0.5,6.617950276274542e-22
7.489569902420044,-0.7136589288711548,-0.3473493456840515,0.5,6.617950276274542e-22
7.499683856964111,-1.0,0.07839788496494293,0.5,3.495165244431155e-22
7.5097815990448,-1.0,0.47182580828666687,0.5,1.8459145758134836e-22
7.519876718521118,-1.0,0.47182580828666687,0.5,1.8459145758134836e-22
7.529967784881592,-1.0,0.7269536852836609,0.5,9.748906518700826e-23
7.54007363319397,-1.0,0.7804085612297058,0.5,5.1487259965994647e-23
7.550191640853882,0.07817795127630234,0.7804085612297058,0.5,5.1487259965994647e-23
7.560302257537842,0.07817795127630234,0.6257787346839905,0.5,2.7192171087043975e-23
7.570428371429443,0.07817795127630234,0.6257787346839905,0.5,2.7192171087043975e-23
7.580628871917725,1.0,0.3118404150009155,0.5,1.436110233902179e-23
7.590734958648682,1.0,-0.07354877144098282,0.5,7.584586792503371e-24
7.600834608078003,1.0,-0.07354877144098282,0.5,7.584586792503371e-24
7.610923528671265,1.0,-0.42851775884628296,0.5,4.0056771156703485e-24
7.620988845825195,1.0,-0.6640315651893616,0.5,2.11553404346369e-24
7.631101846694946,1.0,-0.6640315651893616,0.5,2.11553404346369e-24
7.641199350357056,1.0,-0.7255680561065674,0.5,1.1172854923470258e-24
7.651339054107666,-0.7398099303245544,-0.6046147346496582,0.5,5.900761415372085e-25
7.661511182785034,-0.7398099303245544,-0.6046147346496582,0.5,5.900761415372085e-25
7.671632766723633,-1.0,-0.33796101808547974,0.5,3.116392787404311e-25
7.6817309856414795,-1.0,-0.33796101808547974,0.5,3.116392787404311e-25
7.691842317581177,-1.0,0.0040297782979905605,0.5,1.645872366860682e-25
7.7019548416137695,-1.0,0.336418092250824,0.5,8.692411476014082e-26
7.7120702266693115,-1.0,0.336418092250824,0.5,8.692411476014082e-26
7.722198724746704,-1.0,0.5807956457138062,0.5,4.5907563164110477e-26
7.732310056686401,0.6070502400398254,0.68333500623703,0.5,2.424534409912834e-26
7.742408752441406,0.6070502400398254,0.68333500623703,0.5,2.424534409912834e-26
7.75251841545105,0.7602549195289612,0.6258085370063782,0.5,1.2804792524663397e-26
7.762648105621338,0.7602549195289612,0.42761102318763733,0.5,6.76264877696312e-27
7.772790431976318,1.0,0.42761102318763733,0.5,6.76264877696312e-27
7.782978296279907,1.0,0.13905012607574463,0.5,3.571586237315597e-27
7.79308557510376,1.0,0.13905012607574463,0.5,3.571586237315597e-27
7.803186893463135,1.0,-0.17184364795684814,0.5,1.886275624611286e-27
7.81329345703125,0.34387582540512085,-0.43550440669059753,0.5,9.9620623414425e-28
7.823409557342529,0.34387582540512085,-0.43550440669059753,0.5,9.9620623414425e-28
7.833516359329224,-0.6375521421432495,-0.5961894989013672,0.5,5.261303570325661e-28
7.843628644943237,-0.6375521421432495,-0.6232268214225769,0.5,2.778673223639843e-28
7.853735685348511,-0.7361761331558228,-0.6232268214225769,0.5,2.778673223639843e-28
7.863867998123169,-0.7361761331558228,-0.516061544418335,0.5,1.4675123953044084e-28
7.874002456665039,-0.9780119061470032,-0.516061544418335,0.5,1.4675123953044084e-28
7.88411808013916,-0.9780119061470032,-0.3025316596031189,0.5,7.750428393525195e-29
7.894221305847168,-1.0,-0.03129884973168373,0.5,4.093262267461598e-29
7.904328107833862,-1.0,-0.03129884973168373,0.5,4.093262267461598e-29
7.914422273635864,-0.07598108053207397,0.23950357735157013,0.5,2.161791663365603e-29
7.924501657485962,-0.07598108053207397,0.45474743843078613,0.5,1.141715646083612e-29
7.934599876403809,0.710851788520813,0.45474743843078613,0.5,1.141715646083612e-29
7.9447150230407715,0.710851788520813,0.5732774138450623,0.5,6.0297879862717785e-30
