t_s,rate_sp_dps,rate_curr_dps,out,angle_deg,thro_out
4.871728336001979,74.53324890136719,-0.000327987945638597,0.0,-4.101948261260986,0.0
4.909853475008276,74.53324890136719,-0.000327987945638597,0.0,-4.101948261260986,0.0
4.909941617006552,74.53324890136719,-0.000327987945638597,0.0,-4.101948261260986,0.0
5.010074724006699,127.89484405517578,-0.12462808936834335,0.0,-4.0992584228515625,0.0
5.019558865009458,129.97413635253906,-0.011238778941333294,0.0,-4.09597635269165,0.0
5.09573050000472,70.04117584228516,-2.005066761512353e-07,0.0,-4.097567081451416,0.0
5.230762994004181,70.70469665527344,0.03565951809287071,0.0,-4.099817752838135,0.0
5.23583147401223,128.754150390625,0.10839627683162689,0.0,-4.101019859313965,0.0
5.2815737210039515,70.62107849121094,-0.10445902496576309,0.0,-4.085494518280029,0.0
5.311664512002608,129.64605712890625,-2.4080643470369978e-06,0.0,-4.074502944946289,0.0
5.45560571399983,129.98309326171875,7.031263749013306e-07,0.0,-4.056893825531006,0.0
5.46150308700453,70.01885986328125,-0.18228688836097717,0.0,-4.0624823570251465,0.0
5.527659637009492,129.73814392089844,-0.13662968575954437,0.0,-4.06327486038208,0.0
5.6435616750095505,71.5710220336914,-0.00036919472040608525,0.0,-4.068624496459961,0.0
5.662696462008171,125.62568664550781,0.10117651522159576,0.0,-4.0624098777771,0.0
5.6738377590081654,77.60384368896484,0.00010098644997924566,0.0,-4.04958438873291,0.0
5.7357168669987,114.2177963256836,-0.17542165517807007,0.0,-4.054601669311523,0.0
5.759873619012069,92.40483093261719,-0.020216505974531174,0.0,-4.053703784942627,0.0
5.787778615005664,92.40483093261719,-0.020216505974531174,0.0,-4.053703784942627,0.0
5.854422039003111,99.71292877197266,-0.07529358565807343,0.0,-4.05484676361084,0.0
5.896785019009258,110.76922607421875,-0.0005756260943599045,0.0,-4.056442737579346,0.0
5.915660690006916,82.95025634765625,-0.0007747446652501822,0.0,-4.043503284454346,0.0
5.9678091120003955,118.6166000366211,-1.1057534443636996e-08,0.0,-4.034019470214844,0.0
6.114749565007514,85.31483459472656,-2.4659145710613506e-13,0.0,-4.0343804359436035,0.0
6.1153430880076485,107.87010955810547,-3.5194735946299025e-18,0.0,-4.0336761474609375,0.0
6.116666606001672,97.60646057128906,-0.04451531544327736,0.0,-4.0355730056762695,0.0
6.151784251007484,100.00554656982422,-0.010823484510183334,0.0,-4.032088756561279,0.0
6.193572147007217,100.0,-0.0015134118730202317,0.0,-4.023061275482178,0.0
6.333422176001477,100.0,-0.14030775427818298,0.0,-4.017685890197754,0.0
6.333822514003259,100.0,-0.0009011275251396,0.0,-4.024328231811523,0.0
6.417603993002558,100.0,-2.0095836106293063e-08,0.0,-4.0281453132629395,0.0
6.515575400000671,100.0,-0.021764812991023064,0.0,-4.02265739440918,0.0
6.539381959999446,100.0,0.057951781898736954,0.0,-4.02262544631958,0.0
6.568474211002467,100.0,-0.03230549395084381,0.0,-4.017240047454834,0.0
6.592312760010827,100.0,-0.1350136548280716,0.0,-4.026849746704102,0.0
6.643593807006255,100.0,-0.027268175035715103,0.0,-4.036278247833252,0.0
6.6648643810040085,100.0,-0.027268175035715103,0.0,-4.036278247833252,0.0
6.736208144007833,100.0,-0.14851190149784088,0.0,-4.03087854385376,0.0
6.758136566000758,100.0,-0.14851190149784088,0.0,-4.03087854385376,0.0
6.791749102005269,100.0,-0.000905781053006649,0.0,-4.026204586029053,0.0
6.84182229101134,100.0,-1.615968692192382e-08,0.0,-4.018752574920654,0.0
6.917854309998802,100.0,-0.1188167855143547,0.0,-4.024929046630859,0.0
6.971869765009615,100.0,-0.1188167855143547,0.0,-4.024929046630859,0.0
6.997307221012306,100.0,-4.94450687256176e-05,0.0,-4.029718399047852,0.0
6.998171104001813,100.0,-0.0008873178740032017,0.0,-4.027630805969238,0.0
7.021681042999262,100.0,-0.014138675294816494,0.0,-4.029519081115723,0.0
7.200344858007156,100.0,-0.12222325801849365,0.0,-4.026674270629883,0.0
7.204201568005374,100.0,-0.18249770998954773,0.0,-4.02472448348999,0.0
7.283568503000424,100.0,-0.1030074879527092,0.0,-4.028687477111816,0.0
7.441668551007751,100.0,-2.977710209961515e-06,0.0,-4.023660659790039,0.0
7.441895748997922,100.0,-4.24993512604388e-11,0.0,-4.0223798751831055,0.0
7.465476299010334,100.0,-0.29881715774536133,0.0,-4.03740119934082,0.0
7.497741361003136,100.0,-0.12313354760408401,0.0,-4.044712543487549,0.0
7.544742241007043,100.0,-0.12313354760408401,0.0,-4.044712543487549,0.0
7.609461081010522,100.0,0.05221390351653099,0.0,-4.043469429016113,0.0
7.647664372998406,100.0,0.03719455748796463,0.0,-4.0414533615112305,0.0
7.713714203011477,100.0,0.19077317416667938,0.0,-4.037025451660156,0.0
7.761629114000243,100.0,0.18473228812217712,0.0,-4.032018184661865,0.0
